code,country_en,country_cn,year,JR,entry_exit,capvol,mafdi,cwtfp,tfp_gr,lp_gr,bp_disp,scc,hitech,PMR,EPL,INSOLV,FDI,EFW,gdp_pc,PMR_inv,EPL_inv,capvol_inv,bp_disp_inv,n_JR,n_entry_exit,n_mafdi,n_capvol_inv,n_cwtfp,n_tfp_gr,n_lp_gr,n_bp_disp_inv,n_scc,n_hitech,n_PMR_inv,n_EPL_inv,n_INSOLV,n_FDI,n_EFW,SI1_JR,SI2_ENT,SI3_CAPVOL,SI4_MAFDI,SI5_TFP,SI6_TFPGR,SI7_LPGR,SI8_BPDISP,SI9_SCC,SI10_HITECH,SI11_PMR,SI12_EPL,SI13_INSOLV,SI14_FDI,SI15_EFW,P1_labor,P2_capital,P3_quality,P4_upgrade,P5_regul,P6_fin,D1_process,D2_outcome,D3_institution,RE_geom,RE_arith,RE_hs_ratio,RE_BoD_2023,RE_MC_median,RE_MC_p05,RE_MC_p95,RE_MC_ci_width,rank_by_year
CAN,Canada,加拿大,2013,24.18,12.61,2.9,6.03,0.8813,0.37,0.8,0.4201,0.116,0.1325,1.33,1.48,0.808,0.778,7.97,39296.0,1.87,2.02,9.1,0.5799000000000001,0.6159601750547046,0.6621356466876971,0.7006157760814248,0.8846573971078977,0.8213391446472351,0.5684643799472295,0.3452405566600398,0.8606884086968122,0.22422258414766558,0.4315098039215686,0.8454615384615386,0.9062896174863388,0.9195414012738855,0.8271389728096676,0.9050705882352942,0.6159601750547046,0.6621356466876971,0.8846573971078977,0.7006157760814248,0.8213391446472351,0.5684643799472295,0.3452405566600398,0.8606884086968122,0.22422258414766558,0.4315098039215686,0.8454615384615386,0.9062896174863388,0.9195414012738855,0.8271389728096676,0.9050705882352942,0.634030817980957,0.7872769073464069,0.6088807075255855,0.2913425244537576,0.8852970762217639,0.8574722446256224,0.6913806584040929,0.4880830357805631,0.8754571507937292,0.6456291365017385,0.6652845570715719,0.30007853491044406,0.8764269692511306,0.6661149113832352,0.5674885981749296,0.7671654089519836,0.19967681077705401,4
CAN,Canada,加拿大,2014,24.15,11.73,3.13,5.8,0.8831,0.33,0.56,0.3925,0.141,0.1588,1.32,1.48,0.81,0.78,7.96,40452.0,1.8800000000000001,2.02,8.870000000000001,0.6074999999999999,0.6146498905908095,0.5928738170347004,0.6714122137404578,0.8591245828698556,0.8237858894034322,0.5631978891820579,0.32143141153081517,0.8974295051353874,0.2377676438653637,0.543391304347826,0.8505794871794873,0.9062896174863388,0.9227197452229301,0.830154078549849,0.9021352941176473,0.6146498905908095,0.5928738170347004,0.8591245828698556,0.6714122137404578,0.8237858894034322,0.5631978891820579,0.32143141153081517,0.8974295051353874,0.2377676438653637,0.543391304347826,0.8505794871794873,0.9062896174863388,0.9227197452229301,0.830154078549849,0.9021352941176473,0.6058450915116947,0.7594911046638381,0.6022567925047397,0.33093044724648274,0.8883559339227592,0.8582303984813808,0.6631717730989669,0.5032319571524297,0.8776935717158505,0.6459486132272608,0.6635523863054171,0.2973601691073495,0.8764269692511306,0.6620538453948701,0.5739469940671815,0.7642732989912501,0.19032630492406855,4
CAN,Canada,加拿大,2015,24.12,11.67,3.92,4.75,0.8849,0.2,0.97,0.3853,0.111,0.1528,1.32,1.49,0.812,0.782,7.95,41608.0,1.8800000000000001,2.01,8.08,0.6147,0.6133396061269147,0.5881514195583596,0.5380916030534351,0.7714249165739712,0.8262326341596296,0.5460817941952506,0.3621053677932406,0.907014138988929,0.22151357220412593,0.5178670076726342,0.8505794871794873,0.9008360655737704,0.9258980891719747,0.8331691842900303,0.8992000000000002,0.6133396061269147,0.5881514195583596,0.7714249165739712,0.5380916030534351,0.8262326341596296,0.5460817941952506,0.3621053677932406,0.907014138988929,0.22151357220412593,0.5178670076726342,0.8505794871794873,0.9008360655737704,0.9258980891719747,0.8331691842900303,0.8992000000000002,0.6031374087405273,0.6442804280704564,0.6175564754879294,0.31111969326483785,0.8876640834266192,0.8589787864250193,0.6192695628262287,0.5027498232077646,0.8775168703737151,0.6325302988066404,0.6501358592430889,0.27736511579687767,0.8764269692511306,0.644987445660121,0.5643739687324251,0.7525093421972779,0.18813537346485287,4
CAN,Canada,加拿大,2016,24.09,12.1,3.01,5.42,0.8866,0.11,1.35,0.3896,0.24,0.1533,1.32,1.5,0.814,0.784,7.94,42764.0,1.8800000000000001,2.0,8.99,0.6104,0.6120293216630196,0.6219952681388012,0.6231628498727735,0.8724460511679645,0.8285434486515937,0.5342321899736147,0.3998031809145129,0.9012899826597307,0.29140608034744847,0.5199940323955669,0.8505794871794873,0.8953825136612021,0.9290764331210191,0.8361842900302116,0.8962647058823533,0.6120293216630196,0.6219952681388012,0.8724460511679645,0.6231628498727735,0.8285434486515937,0.5342321899736147,0.3998031809145129,0.9012899826597307,0.29140608034744847,0.5199940323955669,0.8505794871794873,0.8953825136612021,0.9290764331210191,0.8361842900302116,0.8962647058823533,0.6159963940083052,0.7373438598144534,0.6293055611326676,0.36736561924163835,0.8869598840208768,0.8597174071002425,0.6619343659277506,0.5354669265727958,0.8773281968941147,0.6617381388288323,0.6759655394756778,0.31571467238748796,0.8764269692511306,0.6747522557209777,0.5970459112824238,0.7699410085984788,0.172895097316055,3
CAN,Canada,加拿大,2017,24.06,10.78,3.05,5.98,0.8884,0.41,0.98,0.3932,0.079,0.158,1.31,1.5,0.816,0.786,7.94,43919.0,1.8900000000000001,2.0,8.95,0.6068,0.6107190371991247,0.518102523659306,0.6942671755725192,0.8680055617352614,0.8309901934077909,0.573730870712401,0.3630974155069583,0.8964976657329599,0.2041758957654723,0.5399880647911338,0.855697435897436,0.8953825136612021,0.9322547770700635,0.8391993957703927,0.8962647058823533,0.6107190371991247,0.518102523659306,0.8680055617352614,0.6942671755725192,0.8309901934077909,0.573730870712401,0.3630974155069583,0.8964976657329599,0.2041758957654723,0.5399880647911338,0.855697435897436,0.8953825136612021,0.9322547770700635,0.8391993957703927,0.8962647058823533,0.5718355587902294,0.7762910341664252,0.6252755491044907,0.3012703181637479,0.8900021587762273,0.8615760447593355,0.6462082865466812,0.502269626666966,0.8799478903367065,0.6409491997803354,0.6587547037318027,0.2897818699975243,0.8764269692511306,0.6558038513361165,0.5696957781855405,0.7603123515515093,0.19061657336596882,3
CAN,Canada,加拿大,2018,24.03,11.59,3.36,4.75,0.8902,0.39,0.79,0.372,0.19,0.1607,1.3,1.5,0.818,0.788,7.93,45075.0,1.9000000000000001,2.0,8.64,0.628,0.6094087527352298,0.5818548895899054,0.5380916030534351,0.8335917686318133,0.8334369381639882,0.5710976253298153,0.34424850894632214,0.9247190876350541,0.2643159609120521,0.5514739982949701,0.8608153846153846,0.8953825136612021,0.9354331210191081,0.8422145015105741,0.893329411764706,0.6094087527352298,0.5818548895899054,0.8335917686318133,0.5380916030534351,0.8334369381639882,0.5710976253298153,0.34424850894632214,0.9247190876350541,0.2643159609120521,0.5514739982949701,0.8608153846153846,0.8953825136612021,0.9354331210191081,0.8422145015105741,0.893329411764706,0.598233994167913,0.669737807709286,0.6206680550060371,0.3547186718474233,0.8930389755570658,0.862299793529287,0.6258706402719147,0.5247673306806775,0.8821575746343987,0.6465408057444889,0.6623153967441651,0.2938128467789016,0.8764269692511306,0.6576956725907545,0.581500595661331,0.7612609434966615,0.17976034783533046,3
CAN,Canada,加拿大,2019,24.0,10.31,2.97,6.01,0.892,0.54,0.89,0.3902,0.126,0.1545,1.3,1.51,0.82,0.79,7.92,46231.0,1.9000000000000001,1.99,9.03,0.6098,0.6080984682713348,0.4811104100946373,0.6980763358778624,0.8768865406006674,0.8358836829201853,0.5908469656992085,0.35416898608349906,0.9004912631719355,0.22964060803474484,0.5250988917306052,0.8608153846153846,0.8899289617486339,0.9386114649681527,0.8452296072507554,0.890394117647059,0.6080984682713348,0.4811104100946373,0.8768865406006674,0.6980763358778624,0.8358836829201853,0.5908469656992085,0.35416898608349906,0.9004912631719355,0.22964060803474484,0.5250988917306052,0.8608153846153846,0.8899289617486339,0.9386114649681527,0.8452296072507554,0.890394117647059,0.5537098475044728,0.7823897642755357,0.6276406151726459,0.3196874986309462,0.8923112462969615,0.8630137868183835,0.6358264823447893,0.5126434627911725,0.881945695953558,0.6435174185017555,0.6603890386059732,0.29153529346819956,0.8764269692511306,0.6563159710730736,0.575415652793861,0.7617780203786035,0.18636236758474256,4
CAN,Canada,加拿大,2020,28.97,14.87,2.5,5.45,0.8759,-2.96,-1.29,0.3625,0.163,0.1661,1.3,1.52,0.822,0.792,7.91,45728.0,1.9000000000000001,1.98,9.5,0.6375,0.8251689277899342,0.84001261829653,0.626972010178117,0.9290622914349278,0.8139989103786436,0.13002902374670183,0.13790258449304174,0.9373654795251434,0.24968729641693807,0.5744458653026427,0.8608153846153846,0.8844754098360655,0.9417898089171973,0.8482447129909366,0.8874588235294121,0.8251689277899342,0.84001261829653,0.9290622914349278,0.626972010178117,0.8139989103786436,0.13002902374670183,0.13790258449304174,0.9373654795251434,0.24968729641693807,0.5744458653026427,0.8608153846153846,0.8844754098360655,0.9417898089171973,0.8482447129909366,0.8874588235294121,0.8310746656676168,0.763214289987841,0.3396034668164708,0.34844762703746773,0.8915709983675149,0.8637180220614781,0.8032349988196403,0.34223288149869524,0.8817217419773775,0.587193102672377,0.6423801748385835,0.24581845009910364,0.8764269692511306,0.632239952914135,0.46131572331170523,0.7836278514702817,0.32231212815857646,5
CAN,Canada,加拿大,2021,21.94,10.64,2.98,5.46,0.8956,0.28,1.94,0.3758,0.176,0.1447,1.29,1.52,0.824,0.794,7.9,48543.0,1.9100000000000001,1.98,9.02,0.6242,0.5181256017505471,0.5070835962145112,0.628241730279898,0.8757764182424916,0.8407771724325795,0.5566147757255936,0.4583339960238569,0.9196605308790183,0.25673072747014114,0.48340920716112523,0.8659333333333334,0.8844754098360655,0.9449681528662419,0.8512598187311179,0.884523529411765,0.5181256017505471,0.5070835962145112,0.8757764182424916,0.628241730279898,0.8407771724325795,0.5566147757255936,0.4583339960238569,0.9196605308790183,0.25673072747014114,0.48340920716112523,0.8659333333333334,0.8844754098360655,0.9449681528662419,0.8512598187311179,0.884523529411765,0.5136802355266357,0.7417541994050284,0.663458838005888,0.3306836160286276,0.8945912864622012,0.8644124963491312,0.5950037722560515,0.538385794088938,0.8839107061931609,0.6437479674362409,0.659028661170339,0.287021459832612,0.8764269692511306,0.6507860480394145,0.5822771889461048,0.7574124119977215,0.17513522305161666,4
CAN,Canada,加拿大,2022,23.91,11.31,3.82,5.91,0.8974,0.7,0.93,0.3426,0.182,0.1458,1.28,1.52,0.826,0.796,7.9,49698.0,1.9200000000000002,1.98,8.18,0.6574,0.6041676148796499,0.5598170347003155,0.6853791348600509,0.7825261401557286,0.8432239171887769,0.6119129287598944,0.35813717693836983,0.9638563425370148,0.2599815418023887,0.4880886615515772,0.8710512820512821,0.8844754098360655,0.9481464968152865,0.8542749244712992,0.884523529411765,0.6041676148796499,0.5598170347003155,0.7825261401557286,0.6853791348600509,0.8432239171887769,0.6119129287598944,0.35813717693836983,0.9638563425370148,0.2599815418023887,0.4880886615515772,0.8710512820512821,0.8844754098360655,0.9481464968152865,0.8542749244712992,0.884523529411765,0.5860206355152457,0.7323435593663047,0.6453125266477435,0.3344760275221998,0.8976062173498818,0.8662482121689524,0.6406689730235858,0.5298446651355626,0.8865038515882505,0.6545664204117211,0.6700897134377759,0.3048551519092481,0.8764269692511306,0.6663112984904289,0.5891557809067075,0.7686668067368969,0.1795110258301894,4
CAN,Canada,加拿大,2023,23.88,12.08,2.96,4.92,0.8991,0.58,0.72,0.3768,0.106,0.1625,1.28,1.53,0.828,0.798,7.89,50854.0,1.9200000000000002,1.97,9.04,0.6232,0.6028573304157548,0.6204211356466878,0.559676844783715,0.8779966629588432,0.8455347316807409,0.59611345646438,0.33730417495029824,0.918329331732693,0.2188045602605863,0.5591312872975277,0.8710512820512821,0.8790218579234973,0.9513248407643312,0.8572900302114804,0.8815882352941178,0.6028573304157548,0.6204211356466878,0.8779966629588432,0.559676844783715,0.8455347316807409,0.59611345646438,0.33730417495029824,0.918329331732693,0.2188045602605863,0.5591312872975277,0.8710512820512821,0.8790218579234973,0.9513248407643312,0.8572900302114804,0.8815882352941178,0.6098223839117071,0.7009952938896497,0.626003537312964,0.3184485966884425,0.8968422161701873,0.8669278967346693,0.6447748034843402,0.5111113825694219,0.886256575607442,0.646392754349313,0.6637539667553034,0.29589556628318403,0.8764269692511306,0.660383270684479,0.5764592520405037,0.7655364535085523,0.18907720146804852,5
CHN,China,中国,2000,13.1,6.5,6.63,1.82,0.3204,2.91,6.49,0.925,1.197,0.1393,2.98,3.14,0.29,0.482,5.75,5325.0,0.2200000000000002,0.3599999999999999,5.37,0.07499999999999996,0.1320284463894967,0.18123817034700318,0.16606361323155214,0.47058175750834264,0.05890629256333428,0.9028865435356199,0.9097157057654076,0.18856595971722026,0.8099109663409338,0.46043734015345267,0.001,0.001,0.09635031847133753,0.3809033232628399,0.2534352941176472,0.1320284463894967,0.18123817034700318,0.47058175750834264,0.16606361323155214,0.05890629256333428,0.9028865435356199,0.9097157057654076,0.18856595971722026,0.8099109663409338,0.46043734015345267,0.001,0.001,0.09635031847133753,0.3809033232628399,0.2534352941176472,0.1498650543051253,0.27954696738238727,0.2915921878321901,0.6461458840747786,0.003936914166865473,0.3236202547288981,0.19231012021033284,0.37020501169894204,0.01842314874439336,0.12364789203865416,0.21130198536599468,0.03592803895401772,0.6580553448461193,0.11536863936398203,0.046482214833269614,0.22676623856256742,0.1802840237292978,19
CHN,China,中国,2001,13.2,5.95,6.85,2.89,0.3254,2.58,6.3,0.932,1.494,0.1325,2.96,3.14,0.3,0.494,5.77,5579.0,0.2400000000000002,0.3599999999999999,5.15,0.06799999999999995,0.13639606126914658,0.13794952681388015,0.30192366412213734,0.4461590656284762,0.06570280577499324,0.859437994722955,0.8908667992047714,0.17924756569294384,0.9708262757871878,0.4315098039215686,0.011235897435897445,0.001,0.11224203821656047,0.3989939577039275,0.2593058823529412,0.13639606126914658,0.13794952681388015,0.4461590656284762,0.30192366412213734,0.06570280577499324,0.859437994722955,0.8908667992047714,0.17924756569294384,0.9708262757871878,0.4315098039215686,0.011235897435897445,0.001,0.11224203821656047,0.3989939577039275,0.2593058823529412,0.13701533712939284,0.367023132616813,0.2930708736331199,0.7019095966923541,0.010846503727240043,0.33581859388884444,0.20320710339293405,0.380859870433969,0.036064092558730255,0.15552859703386032,0.2241253069590869,0.0394073099719062,0.6580553448461193,0.14622964288580179,0.07295141882539777,0.25096621732537944,0.17801479849998167,19
CHN,China,中国,2002,13.3,6.77,5.91,2.18,0.3303,2.72,6.59,0.9228,1.263,0.127,2.94,3.14,0.31,0.506,5.79,5832.0,0.26000000000000023,0.3599999999999999,6.09,0.07720000000000005,0.14076367614879656,0.20248895899053623,0.21177353689567427,0.5505105672969968,0.07236338872241894,0.8778707124010555,0.9196361829025846,0.1914945978391358,0.8456699239956569,0.4081125319693094,0.021471794871794892,0.001,0.12813375796178342,0.41708459214501514,0.26517647058823546,0.14076367614879656,0.20248895899053623,0.5505105672969968,0.21177353689567427,0.07236338872241894,0.8778707124010555,0.9196361829025846,0.1914945978391358,0.8456699239956569,0.4081125319693094,0.021471794871794892,0.001,0.12813375796178342,0.41708459214501514,0.26517647058823546,0.16280018692382514,0.3414433627044596,0.3097766129015639,0.6318769359810478,0.014623334315819926,0.3479753515871302,0.21893762846283754,0.3836399183440867,0.04434270010829376,0.1697118935769092,0.23244006590897404,0.04294884073532826,0.6580553448461193,0.16066465344029013,0.0846461608242457,0.26270886495212153,0.17806270412787584,19
CHN,China,中国,2003,13.4,6.39,6.49,1.84,0.3353,2.7,6.82,0.9236,1.546,0.1338,2.92,3.13,0.32,0.518,5.81,6086.0,0.28000000000000025,0.3700000000000001,5.51,0.07640000000000002,0.1451312910284464,0.17258044164037853,0.16860305343511447,0.48612347052280314,0.0791599019340779,0.8752374670184697,0.9424532803180916,0.19042963852207562,0.999,0.4370400682011935,0.03170769230769234,0.0064535519125684315,0.14402547770700636,0.43517522658610275,0.2710470588235295,0.1451312910284464,0.17258044164037853,0.48612347052280314,0.16860305343511447,0.0791599019340779,0.8752374670184697,0.9424532803180916,0.19042963852207562,0.999,0.4370400682011935,0.03170769230769234,0.0064535519125684315,0.14402547770700636,0.43517522658610275,0.2710470588235295,0.15554400085909773,0.2862898906294448,0.3195912759234539,0.7177080130282187,0.03096972105922528,0.36009440877616294,0.19853375848821578,0.40738100893853196,0.07308949702795466,0.1961133295532676,0.2444393802302639,0.041973346824640524,0.6580553448461193,0.1834646237288094,0.11561868869712419,0.2800393686678704,0.1644206799707462,20
CHN,China,中国,2004,13.5,6.54,6.1,1.85,0.3403,2.69,6.73,0.8994,1.397,0.1332,2.9,3.12,0.33,0.53,5.83,6339.0,0.30000000000000027,0.3799999999999999,5.9,0.10060000000000002,0.14949890590809628,0.1843864353312303,0.16987277353689567,0.5294182424916574,0.08595641514573686,0.8739208443271768,0.9335248508946323,0.22264465786314536,0.9182714440825189,0.43448763853367434,0.04194358974358978,0.011907103825136621,0.15991719745222932,0.4532658610271904,0.2769176470588237,0.14949890590809628,0.1843864353312303,0.5294182424916574,0.16987277353689567,0.08595641514573686,0.8739208443271768,0.9335248508946323,0.22264465786314536,0.9182714440825189,0.43448763853367434,0.04194358974358978,0.011907103825136621,0.15991719745222932,0.4532658610271904,0.2769176470588237,0.162582724096596,0.2998895550249902,0.3370586210137917,0.68072800450665,0.04295133153399046,0.37217916675506857,0.2076964978047058,0.41618449164536014,0.09145301578607731,0.21443838051944886,0.256218650735379,0.04529103138164314,0.6580553448461193,0.2013235878070726,0.1353473682095831,0.2950622230626598,0.15971485485307668,20
CHN,China,中国,2005,13.6,6.54,6.11,2.15,0.3453,2.82,6.45,0.9193,1.275,0.1435,2.88,3.12,0.34,0.542,5.85,6593.0,0.3200000000000003,0.3799999999999999,5.89,0.0807,0.15386652078774615,0.1843864353312303,0.20796437659033076,0.5283081201334816,0.09275292835739582,0.8910369393139841,0.9057475149105371,0.1961537948512739,0.852171552660152,0.4783043478260869,0.052179487179487234,0.011907103825136621,0.17580891719745226,0.471356495468278,0.2827882352941177,0.15386652078774615,0.1843864353312303,0.5283081201334816,0.20796437659033076,0.09275292835739582,0.8910369393139841,0.9057475149105371,0.1961537948512739,0.852171552660152,0.4783043478260869,0.052179487179487234,0.011907103825136621,0.17580891719745226,0.471356495468278,0.2827882352941177,0.1654162105560592,0.33146533582136317,0.33530756115783916,0.6763912034539046,0.04822297887415024,0.3842326205775065,0.21843492982782517,0.4138755091829545,0.09970641561569799,0.22292637222499176,0.26099260730623874,0.0475741583030842,0.6580553448461193,0.21032320287531303,0.14449772103712738,0.30065397709216823,0.15615625605504085,19
CHN,China,中国,2006,13.7,6.03,5.61,2.15,0.3503,2.68,6.19,0.9244,1.332,0.1298,2.86,3.12,0.35,0.554,5.87,6847.0,0.3400000000000003,0.3799999999999999,6.39,0.0756,0.15823413566739605,0.1442460567823344,0.20796437659033076,0.5838142380422692,0.09954944156905476,0.8726042216358839,0.8799542743538767,0.18936467920501543,0.8830542888165038,0.4200238704177323,0.062415384615384685,0.011907103825136621,0.1917006369426751,0.4894471299093656,0.28865882352941197,0.15823413566739605,0.1442460567823344,0.5838142380422692,0.20796437659033076,0.09954944156905476,0.8726042216358839,0.8799542743538767,0.18936467920501543,0.8830542888165038,0.4200238704177323,0.062415384615384685,0.011907103825136621,0.1917006369426751,0.4894471299093656,0.28865882352941197,0.15248309113211037,0.348443057125579,0.33588514539596553,0.6559972692242912,0.053167417927220566,0.39625741913678403,0.21221972069028752,0.4105860291246307,0.10738947330741071,0.2252609453469076,0.2601171698491618,0.04603929397583677,0.6580553448461193,0.21223514876732605,0.15015626860496176,0.29944698162133876,0.149290713016377,20
CHN,China,中国,2007,13.8,6.59,5.85,2.1,0.3552,2.9,6.69,0.8584,1.427,0.1388,2.84,3.11,0.36,0.566,5.89,7100.0,0.3600000000000003,0.3900000000000001,6.15,0.14159999999999995,0.16260175054704598,0.1883217665615142,0.2016157760814249,0.5571713014460513,0.10621002451648057,0.9015699208443271,0.9295566600397616,0.2772238228624783,0.9345255157437568,0.45831031543052003,0.07265128205128213,0.017360655737705056,0.20759235668789805,0.5075377643504531,0.29452941176470593,0.16260175054704598,0.1883217665615142,0.5571713014460513,0.2016157760814249,0.10621002451648057,0.9015699208443271,0.9295566600397616,0.2772238228624783,0.9345255157437568,0.45831031543052003,0.07265128205128213,0.017360655737705056,0.20759235668789805,0.5075377643504531,0.29452941176470593,0.17243893735550161,0.33516342931671883,0.37777619020005176,0.7027786364822687,0.06479336843078626,0.40825591470978123,0.22494888915843692,0.4551030783113318,0.12340172561722769,0.2490378939280709,0.2865464157572321,0.05455346160988618,0.6580553448461193,0.2340528689126204,0.16872335746219055,0.330492887803674,0.16176953034148342,19
CHN,China,中国,2008,13.9,6.89,6.09,2.3,0.3602,2.02,6.37,0.8989,1.309,0.1314,2.82,3.1,0.37,0.578,5.91,7354.0,0.38000000000000034,0.3999999999999999,5.91,0.10109999999999997,0.16696936542669585,0.21193375394321765,0.2270101781170483,0.5305283648498332,0.11300653772813951,0.7857071240105541,0.8978111332007953,0.22331025743630792,0.8705928338762214,0.4268303495311167,0.08288717948717957,0.02281420765027324,0.223484076433121,0.5256283987915408,0.30040000000000017,0.16696936542669585,0.21193375394321765,0.5305283648498332,0.2270101781170483,0.11300653772813951,0.7857071240105541,0.8978111332007953,0.22331025743630792,0.8705928338762214,0.4268303495311167,0.08288717948717957,0.02281420765027324,0.223484076433121,0.5256283987915408,0.30040000000000017,0.18368010977879187,0.3470379497990198,0.3530402521245329,0.6546228637389846,0.07579325123237207,0.4202302040880339,0.23691254917757726,0.42488784592489326,0.13803219413190582,0.2544955895962768,0.28243856136280227,0.05406176324606506,0.6580553448461193,0.24164117242615174,0.18156519025205892,0.32364475220467187,0.14207956195261295,18
CHN,China,中国,2009,14.0,7.04,6.6,2.35,0.3652,2.16,6.37,0.8733,1.247,0.135,2.8,3.1,0.38,0.59,5.93,7607.0,0.40000000000000036,0.3999999999999999,5.4,0.12670000000000003,0.17133698030634573,0.2237397476340694,0.23335877862595417,0.4739121245828699,0.11980305093979847,0.8041398416886543,0.8978111332007953,0.257388955582233,0.8370010857763301,0.4421449275362319,0.09312307692307702,0.02281420765027324,0.23937579617834395,0.5437190332326283,0.3062705882352942,0.17133698030634573,0.2237397476340694,0.4739121245828699,0.23335877862595417,0.11980305093979847,0.8041398416886543,0.8978111332007953,0.257388955582233,0.8370010857763301,0.4421449275362319,0.09312307692307702,0.02281420765027324,0.23937579617834395,0.5437190332326283,0.3062705882352942,0.1906373193986877,0.3325530853393027,0.37178125285073566,0.6484275694133633,0.08106037614614864,0.43218216294069095,0.2381601779703906,0.4392984613061806,0.14561596514741842,0.26249879530041065,0.29085222745781497,0.056419489038103156,0.6580553448461193,0.24869116406187974,0.18893512448301206,0.33404188159314924,0.14510675711013718,18
CHN,China,中国,2010,14.1,7.33,5.26,2.92,0.3702,1.96,6.29,0.8943,1.528,0.1448,2.78,3.1,0.39,0.602,5.95,7861.0,0.4200000000000004,0.3999999999999999,6.74,0.10570000000000002,0.17570459518599563,0.2465646687697161,0.30573282442748084,0.6226685205784206,0.12659956415145737,0.7778073878627969,0.8898747514910539,0.22943377350940386,0.9892475570032573,0.4838346121057119,0.10335897435897447,0.02281420765027324,0.2552675159235669,0.561809667673716,0.3121411764705884,0.17570459518599563,0.2465646687697161,0.6226685205784206,0.30573282442748084,0.12659956415145737,0.7778073878627969,0.8898747514910539,0.22943377350940386,0.9892475570032573,0.4838346121057119,0.10335897435897447,0.02281420765027324,0.2552675159235669,0.561809667673716,0.3121411764705884,0.20120659416646186,0.4363143425083818,0.365520189250076,0.7431248172684065,0.08615878364244417,0.44411347469202256,0.27422378542744263,0.4522270003694281,0.1529563797624445,0.2811540932503703,0.3090448497047374,0.06714048252842696,0.6580553448461193,0.26865124809814867,0.20229870468614092,0.3533163455023303,0.1510176408161894,19
CHN,China,中国,2011,14.2,6.5,5.84,2.75,0.3752,2.05,6.67,0.8802,1.442,0.1321,2.76,3.09,0.4,0.614,5.97,8114.0,0.4400000000000004,0.41000000000000014,6.16,0.11980000000000002,0.1800722100656455,0.18123817034700318,0.284147582697201,0.558281423804227,0.1333960773631163,0.7896569920844327,0.9275725646123262,0.24820368147258914,0.9426525515743757,0.42980818414322247,0.1135948717948719,0.028267759562841676,0.2711592356687898,0.5799003021148036,0.31801176470588244,0.1800722100656455,0.18123817034700318,0.558281423804227,0.284147582697201,0.1333960773631163,0.7896569920844327,0.9275725646123262,0.24820368147258914,0.9426525515743757,0.42980818414322247,0.1135948717948719,0.028267759562841676,0.2711592356687898,0.5799003021148036,0.31801176470588244,0.1805376913481118,0.398289237914763,0.38256140735921484,0.6885268182421344,0.09716239854131928,0.45602565492229885,0.24775370589295942,0.45631744036838545,0.1669245039047874,0.28097579142563295,0.3069304390866783,0.061674675787049424,0.6580553448461193,0.265805439947396,0.20903413400794685,0.35131612269845003,0.14228198869050318,19
CHN,China,中国,2012,14.3,6.0,5.61,1.65,0.3801,1.75,6.37,0.866,1.477,0.1465,2.74,3.08,0.41,0.626,5.99,8368.0,0.45999999999999996,0.41999999999999993,6.39,0.134,0.18443982494529543,0.14188485804416404,0.1444783715012722,0.5838142380422692,0.1400566603105421,0.7501583113456464,0.8978111332007953,0.2671067093504069,0.961615635179153,0.49106649616368275,0.12383076923076913,0.03372131147540987,0.28705095541401265,0.5979909365558913,0.3238823529411767,0.18443982494529543,0.14188485804416404,0.5838142380422692,0.1444783715012722,0.1400566603105421,0.7501583113456464,0.8978111332007953,0.2671067093504069,0.961615635179153,0.49106649616368275,0.12383076923076913,0.03372131147540987,0.28705095541401265,0.5979909365558913,0.3238823529411767,0.1660684915347144,0.29042818453380714,0.38575589120017134,0.7349487092128597,0.10786746297434494,0.4679200720917841,0.20767673553969204,0.4680539412019416,0.18027640466370734,0.27549668891821893,0.30360751854179646,0.0534168567217718,0.6580553448461193,0.2568388308926751,0.20697346133264927,0.34928262484465,0.14230916351200074,18
CHN,China,中国,2013,14.4,6.99,6.34,2.12,0.3851,1.89,6.1,0.8775,1.472,0.1411,2.72,3.08,0.42,0.638,6.01,8622.0,0.48,0.41999999999999993,5.66,0.12250000000000005,0.1888074398249453,0.2198044164037855,0.20415521628498726,0.5027753058954394,0.14685317352220106,0.7685910290237468,0.8710258449304176,0.25179791916766725,0.9589066232356135,0.4680946291560102,0.13406666666666658,0.03372131147540987,0.3029426751592356,0.6160815709969788,0.3297529411764707,0.1888074398249453,0.2198044164037855,0.5027753058954394,0.20415521628498726,0.14685317352220106,0.7685910290237468,0.8710258449304176,0.25179791916766725,0.9589066232356135,0.4680946291560102,0.13406666666666658,0.03372131147540987,0.3029426751592356,0.6160815709969788,0.3297529411764707,0.2006439309104814,0.3203813373432261,0.38610641415113195,0.7197791368412246,0.11316387191414733,0.4797979652264986,0.24194825855407243,0.46543033732504996,0.1876205953222392,0.29123447143775455,0.31504279109291344,0.06213382214749471,0.6580553448461193,0.2739883872110708,0.2229145245071009,0.3596973969383269,0.13678287243122603,18
